Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
7161,2023-06-11,Eve,West,264862.56,48,Clothing,4322.0,5517.97,Returning,0.17,Cash,Online,West-Eve
6178,2023-02-14,Alice,South,170102.1,42,Furniture,3444.8,4050.05,New,0.06,Bank Transfer,Online,South-Alice
3588,2023-06-10,Alice,East,31496.79,39,Furniture,647.59,807.61,New,0.03,Cash,Online,East-Alice
5153,2023-12-21,Alice,East,6507.63,1,Furniture,4560.15,6507.63,Returning,0.23,Credit Card,Retail,East-Alice
4321,2023-11-02,Alice,East,20912.8,20,Furniture,905.63,1045.64,New,0.17,Bank Transfer,Online,East-Alice
3396,2023-02-09,Bob,North,11856.75,25,Electronics,392.56,474.27,New,0.09,Bank Transfer,Online,North-Bob
9270,2023-01-24,Alice,South,94223.88,18,Furniture,4431.37,5234.66,Returning,0.06,Cash,Online,South-Alice
7250,2023-06-27,Alice,West,39538.32,12,Furniture,2577.95,3294.86,New,0.03,Bank Transfer,Retail,West-Alice
9115,2023-01-07,Charlie,West,15180.48,9,Electronics,1475.73,1686.72,Returning,0.22,Cash,Online,West-Charlie
2702,2023-01-15,Alice,South,94219.74,18,Food,4246.74,5234.43,New,0.08,Credit Card,Retail,South-Alice
7493,2023-12-14,Charlie,West,35026.95,21,Clothing,1381.75,1667.95,New,0.0,Bank Transfer,Online,West-Charlie
5050,2023-12-11,Bob,South,238550.76,42,Electronics,4725.37,5679.78,New,0.12,Bank Transfer,Online,South-Bob
5401,2023-02-03,Charlie,East,19779.5,5,Electronics,3535.09,3955.9,New,0.21,Credit Card,Retail,East-Charlie
7707,2023-06-05,Alice,South,36488.06,7,Furniture,3828.11,5212.58,New,0.16,Cash,Retail,South-Alice
7159,2023-08-25,Bob,West,3855.83,11,Clothing,236.03,350.53,Returning,0.14,Credit Card,Retail,West-Bob
9587,2023-02-18,David,East,113820.0,25,Food,3418.07,4552.8,Returning,0.03,Bank Transfer,Online,East-David
2535,2023-07-30,Alice,South,249313.05,45,Food,3991.97,5540.29,New,0.02,Bank Transfer,Online,South-Alice
7309,2023-03-23,Alice,South,81559.84,46,Electronics,1337.97,1773.04,New,0.2,Credit Card,Online,South-Alice
3785,2023-09-22,Eve,North,56602.26,11,Clothing,4599.97,5145.66,Returning,0.1,Bank Transfer,Online,North-Eve
8698,2023-08-06,Eve,South,1599.08,1,Electronics,1180.39,1599.08,Returning,0.05,Cash,Online,South-Eve
9566,2023-12-10,Charlie,East,1405.03,1,Electronics,962.87,1405.03,New,0.16,Bank Transfer,Retail,East-Charlie
5506,2023-09-23,Charlie,East,228575.88,39,Food,4586.46,5860.92,New,0.09,Bank Transfer,Online,East-Charlie
4576,2023-10-05,Alice,South,4762.72,17,Electronics,220.91,280.16,Returning,0.19,Bank Transfer,Online,South-Alice
1008,2023-07-25,Alice,North,268790.72,44,Food,4510.52,6108.88,Returning,0.05,Credit Card,Retail,North-Alice
2023,2023-04-26,Alice,East,34728.0,48,Clothing,546.44,723.5,Returning,0.26,Cash,Online,East-Alice
9842,2023-04-26,Eve,West,307508.0,50,Furniture,4583.02,6150.16,New,0.23,Bank Transfer,Retail,West-Eve
2520,2023-11-11,Alice,North,192360.0,40,Food,3450.2,4809.0,Returning,0.29,Cash,Retail,North-Alice
5676,2023-07-25,Bob,North,38744.65,35,Food,792.11,1106.99,New,0.03,Bank Transfer,Retail,North-Bob
6774,2023-07-07,Alice,West,108280.43,19,Furniture,4655.64,5698.97,New,0.06,Cash,Retail,West-Alice
9598,2023-02-04,Charlie,South,151234.89,23,Furniture,4590.74,6575.43,Returning,0.28,Bank Transfer,Online,South-Charlie
9705,2023-03-30,David,West,15115.5,30,Furniture,360.45,503.85,Returning,0.2,Cash,Online,West-David
4494,2023-03-21,Bob,South,273426.26,47,Electronics,4646.94,5817.58,Returning,0.29,Bank Transfer,Retail,South-Bob
9038,2023-12-02,Charlie,South,293739.58,41,Furniture,4944.93,7164.38,New,0.29,Cash,Online,South-Charlie
2525,2023-08-15,Eve,West,53514.89,11,Food,3591.91,4864.99,New,0.21,Bank Transfer,Online,West-Eve
2283,2023-02-25,Eve,East,52854.12,44,Food,896.26,1201.23,New,0.03,Cash,Online,East-Eve
7928,2023-12-11,Eve,South,38431.77,39,Food,709.21,985.43,New,0.06,Bank Transfer,Retail,South-Eve
6335,2023-01-02,Bob,East,192150.66,34,Electronics,4417.28,5651.49,Returning,0.24,Credit Card,Retail,East-Bob
4532,2023-04-15,Bob,South,55303.56,36,Food,1318.59,1536.21,Returning,0.1,Cash,Retail,South-Bob
1645,2023-11-18,Charlie,East,64844.16,48,Electronics,1047.25,1350.92,New,0.2,Bank Transfer,Retail,East-Charlie
4648,2023-03-24,Alice,North,99015.12,18,Food,4080.14,5500.84,New,0.02,Bank Transfer,Retail,North-Alice
4288,2023-03-20,Eve,South,4021.32,3,Clothing,926.46,1340.44,New,0.13,Credit Card,Retail,South-Eve
5085,2023-07-01,David,West,81772.74,21,Food,2648.18,3893.94,Returning,0.16,Bank Transfer,Retail,West-David
9704,2023-11-24,Eve,South,52145.9,10,Electronics,3506.9,5214.59,New,0.15,Bank Transfer,Retail,South-Eve
8660,2023-03-14,Charlie,West,53543.2,16,Electronics,3024.37,3346.45,Returning,0.23,Credit Card,Online,West-Charlie
6504,2023-03-14,David,South,101996.18,22,Furniture,3629.71,4636.19,New,0.11,Cash,Retail,South-David
3814,2023-12-22,Bob,South,9294.6,7,Food,893.57,1327.8,New,0.19,Credit Card,Online,South-Bob
6321,2023-12-23,Eve,West,27491.4,18,Electronics,1028.08,1527.3,New,0.2,Credit Card,Online,West-Eve
6195,2023-08-06,David,West,100952.32,16,Electronics,4613.32,6309.52,Returning,0.2,Credit Card,Retail,West-David
8929,2023-09-08,David,North,259932.6,36,Electronics,4990.21,7220.35,Returning,0.22,Credit Card,Online,North-David
1213,2023-04-19,Charlie,North,121530.36,42,Electronics,2006.11,2893.58,New,0.28,Cash,Retail,North-Charlie
9845,2023-02-24,Alice,West,76078.2,30,Electronics,1964.62,2535.94,New,0.15,Cash,Retail,West-Alice
1727,2023-12-12,David,South,22361.84,8,Food,2228.36,2795.23,Returning,0.25,Credit Card,Retail,South-David
6902,2023-02-28,Alice,East,4758.88,7,Electronics,476.75,679.84,New,0.19,Credit Card,Retail,East-Alice
9648,2023-08-21,Eve,East,91733.09,29,Electronics,2266.4,3163.21,New,0.09,Bank Transfer,Online,East-Eve
1913,2023-03-19,Charlie,South,23161.95,5,Food,3320.89,4632.39,New,0.26,Cash,Online,South-Charlie
6935,2023-09-10,Alice,West,20636.8,20,Food,902.13,1031.84,Returning,0.16,Bank Transfer,Online,West-Alice
3886,2023-04-16,David,North,38311.38,9,Food,2995.02,4256.82,Returning,0.15,Bank Transfer,Retail,North-David
6998,2023-12-04,David,West,3866.28,2,Clothing,1327.3,1933.14,New,0.16,Credit Card,Retail,West-David
8606,2023-03-18,Eve,West,8067.36,4,Electronics,1807.55,2016.84,New,0.28,Credit Card,Online,West-Eve
1159,2023-04-11,Bob,North,42155.4,42,Furniture,727.42,1003.7,New,0.25,Bank Transfer,Retail,North-Bob
6412,2023-01-02,Charlie,West,158143.56,41,Clothing,2669.18,3857.16,Returning,0.16,Bank Transfer,Online,West-Charlie
7686,2023-11-18,Eve,West,36450.24,12,Food,2438.65,3037.52,New,0.14,Bank Transfer,Online,West-Eve
3705,2023-08-23,David,East,33352.61,29,Furniture,902.58,1150.09,New,0.01,Bank Transfer,Online,East-David
1837,2023-10-16,Eve,East,12081.28,32,Furniture,314.63,377.54,Returning,0.03,Bank Transfer,Retail,East-Eve
7938,2023-01-24,Eve,East,123218.68,29,Furniture,2966.12,4248.92,Returning,0.02,Credit Card,Online,East-Eve
5384,2023-07-27,David,West,14887.0,50,Food,199.11,297.74,Returning,0.22,Credit Card,Retail,West-David
4000,2023-06-09,David,East,77214.87,27,Food,2209.77,2859.81,Returning,0.17,Credit Card,Online,East-David
2288,2023-03-26,Alice,North,7866.0,2,Clothing,2874.12,3933.0,Returning,0.22,Cash,Retail,North-Alice
5272,2023-06-15,Eve,South,141992.2,28,Food,4501.86,5071.15,New,0.02,Cash,Online,South-Eve
4880,2023-07-15,Alice,South,190527.19,47,Electronics,2736.27,4053.77,New,0.01,Bank Transfer,Retail,South-Alice
9097,2023-01-23,Eve,West,31535.1,15,Clothing,1825.56,2102.34,Returning,0.13,Bank Transfer,Retail,West-Eve
6445,2023-05-17,Alice,North,41551.4,22,Furniture,1375.58,1888.7,Returning,0.24,Credit Card,Online,North-Alice
4081,2023-05-16,Alice,South,65043.09,21,Food,2291.84,3097.29,New,0.26,Credit Card,Online,South-Alice
1234,2023-08-08,Eve,West,84865.9,35,Furniture,1864.57,2424.74,Returning,0.13,Cash,Retail,West-Eve
8315,2023-02-14,Eve,East,45196.62,42,Food,822.08,1076.11,New,0.12,Credit Card,Online,East-Eve
5373,2023-01-19,Eve,West,7889.72,4,Food,1559.25,1972.43,New,0.29,Credit Card,Online,West-Eve
3875,2023-06-30,Eve,West,188675.52,44,Electronics,3078.94,4288.08,New,0.22,Cash,Retail,West-Eve
3659,2023-01-30,Alice,West,161477.99,37,Electronics,3491.74,4364.27,New,0.13,Credit Card,Online,West-Alice
7350,2023-08-22,Eve,West,13813.68,8,Food,1299.16,1726.71,New,0.16,Bank Transfer,Online,West-Eve
9784,2023-02-26,Alice,North,15866.72,4,Furniture,2784.56,3966.68,New,0.2,Cash,Retail,North-Alice
2296,2023-07-16,David,North,275880.0,38,Furniture,4856.47,7260.0,Returning,0.21,Cash,Online,North-David
6122,2023-01-30,Charlie,South,75629.01,41,Clothing,1298.35,1844.61,New,0.23,Cash,Retail,South-Charlie
4452,2023-03-11,Bob,South,50630.76,9,Food,3764.51,5625.64,New,0.06,Bank Transfer,Online,South-Bob
7750,2023-07-18,Eve,South,14138.32,8,Electronics,1260.22,1767.29,New,0.1,Credit Card,Online,South-Eve
9032,2023-10-11,Charlie,South,7767.33,3,Clothing,2007.09,2589.11,Returning,0.06,Bank Transfer,Retail,South-Charlie
6356,2023-09-13,Charlie,South,118527.24,26,Food,3923.87,4558.74,New,0.29,Bank Transfer,Retail,South-Charlie
2720,2023-06-15,Bob,North,151779.6,45,Food,2507.56,3372.88,Returning,0.01,Credit Card,Retail,North-Bob
9092,2023-10-19,Bob,East,32763.96,27,Food,951.92,1213.48,Returning,0.01,Bank Transfer,Online,East-Bob
6737,2023-10-06,Bob,South,53029.08,13,Electronics,3123.52,4079.16,New,0.17,Bank Transfer,Online,South-Bob
4006,2023-04-28,David,West,44434.56,48,Clothing,683.3,925.72,Returning,0.03,Credit Card,Retail,West-David
5377,2023-03-03,David,West,18548.52,6,Electronics,2093.7,3091.42,Returning,0.22,Cash,Online,West-David
4707,2023-07-10,Alice,West,71614.72,32,Food,1920.19,2237.96,Returning,0.16,Cash,Online,West-Alice
7682,2023-03-18,Charlie,North,100121.34,29,Furniture,2954.08,3452.46,New,0.11,Credit Card,Online,North-Charlie
4424,2023-05-01,Alice,South,79948.35,45,Electronics,1459.32,1776.63,New,0.08,Bank Transfer,Online,South-Alice
2970,2023-05-21,Alice,South,199584.35,35,Clothing,4604.32,5702.41,New,0.11,Cash,Retail,South-Alice
2006,2023-09-06,Bob,North,312514.2,45,Food,4942.32,6944.76,New,0.26,Bank Transfer,Online,North-Bob
5601,2023-04-15,David,North,12454.56,3,Clothing,3665.72,4151.52,New,0.18,Cash,Retail,North-David
2982,2023-11-29,Alice,West,31939.04,16,Electronics,1591.87,1996.19,New,0.22,Bank Transfer,Retail,West-Alice
1906,2023-01-08,Eve,West,52285.74,39,Food,1207.45,1340.66,New,0.0,Cash,Retail,West-Eve
6927,2023-02-10,Charlie,South,79290.0,50,Clothing,1137.67,1585.8,New,0.06,Bank Transfer,Online,South-Charlie
6248,2023-10-05,Alice,North,48202.92,9,Furniture,3585.91,5355.88,Returning,0.3,Bank Transfer,Online,North-Alice
9792,2023-08-18,Charlie,South,66774.82,29,Electronics,1593.63,2302.58,Returning,0.28,Bank Transfer,Retail,South-Charlie
3511,2023-11-18,Bob,South,97277.38,31,Clothing,2446.29,3137.98,Returning,0.3,Bank Transfer,Retail,South-Bob
7808,2023-05-30,Charlie,East,204719.15,41,Clothing,4305.66,4993.15,New,0.03,Credit Card,Retail,East-Charlie
2474,2023-07-09,Eve,East,32607.3,30,Furniture,797.54,1086.91,Returning,0.24,Credit Card,Online,East-Eve
4808,2023-01-31,Eve,East,235391.1,42,Clothing,4936.27,5604.55,New,0.11,Cash,Retail,East-Eve
7866,2023-02-01,Charlie,South,191933.49,49,Food,2815.77,3917.01,New,0.01,Credit Card,Online,South-Charlie
9555,2023-07-07,Bob,West,41164.96,16,Clothing,2109.61,2572.81,Returning,0.1,Bank Transfer,Retail,West-Bob
7224,2023-10-30,Bob,North,235162.75,37,Furniture,4562.55,6355.75,New,0.19,Bank Transfer,Online,North-Bob
2301,2023-09-10,David,West,65315.76,24,Food,2203.51,2721.49,Returning,0.05,Bank Transfer,Online,West-David
8980,2023-12-02,Bob,South,97500.25,25,Furniture,2837.28,3900.01,Returning,0.1,Credit Card,Retail,South-Bob
1734,2023-12-18,Bob,East,288726.51,43,Furniture,4548.37,6714.57,Returning,0.05,Bank Transfer,Retail,East-Bob
4670,2023-07-05,Bob,South,54069.92,16,Clothing,2522.49,3379.37,New,0.07,Cash,Online,South-Bob
8176,2023-03-08,Alice,South,57136.3,10,Clothing,4395.96,5713.63,Returning,0.09,Credit Card,Online,South-Alice
4873,2023-02-05,David,South,92961.8,20,Furniture,3178.48,4648.09,New,0.0,Cash,Retail,South-David
3240,2023-09-20,Eve,East,52082.73,17,Electronics,2303.23,3063.69,Returning,0.23,Cash,Online,East-Eve
1448,2023-11-28,Bob,West,84830.28,12,Clothing,4936.44,7069.19,Returning,0.27,Bank Transfer,Online,West-Bob
8036,2023-01-27,Alice,South,111751.12,26,Furniture,3656.89,4298.12,Returning,0.11,Cash,Online,South-Alice
8656,2023-12-29,Bob,North,50139.87,11,Clothing,3557.01,4558.17,Returning,0.22,Cash,Retail,North-Bob
9287,2023-05-28,David,East,257003.04,49,Food,4375.49,5244.96,New,0.02,Credit Card,Retail,East-David
1935,2023-06-03,Bob,East,57927.1,14,Food,3378.73,4137.65,Returning,0.13,Credit Card,Online,East-Bob
2733,2023-11-16,Eve,West,64941.24,19,Food,2393.62,3417.96,New,0.11,Credit Card,Online,West-Eve
5588,2023-04-30,Eve,North,301806.45,45,Food,4551.85,6706.81,New,0.12,Cash,Retail,North-Eve
1715,2023-10-27,Eve,South,160071.19,47,Electronics,2300.53,3405.77,New,0.12,Cash,Retail,South-Eve
5625,2023-04-25,Bob,North,177960.84,38,Electronics,3396.41,4683.18,Returning,0.22,Bank Transfer,Online,North-Bob
3238,2023-09-19,Alice,South,29491.44,12,Food,1744.26,2457.62,New,0.27,Cash,Retail,South-Alice
5058,2023-01-19,Eve,East,111143.92,19,Electronics,4636.8,5849.68,Returning,0.1,Credit Card,Online,East-Eve
2080,2023-02-08,Charlie,East,288043.2,48,Food,4797.07,6000.9,New,0.29,Credit Card,Retail,East-Charlie
9657,2023-02-16,Eve,South,107346.26,49,Food,1531.4,2190.74,Returning,0.04,Cash,Online,South-Eve
2460,2023-03-03,David,West,216998.4,30,Food,4979.31,7233.28,New,0.08,Bank Transfer,Online,West-David
4021,2023-06-26,David,West,172188.6,30,Furniture,4644.25,5739.62,New,0.22,Bank Transfer,Online,West-David
2654,2023-10-18,Alice,North,45920.0,25,Food,1294.39,1836.8,New,0.14,Cash,Online,North-Alice
1216,2023-09-26,David,East,226496.0,50,Food,3255.35,4529.92,Returning,0.2,Cash,Retail,East-David
7120,2023-03-01,Charlie,East,180755.16,46,Clothing,2868.95,3929.46,Returning,0.02,Credit Card,Retail,East-Charlie
3741,2023-03-28,David,South,7040.64,2,Clothing,2382.98,3520.32,Returning,0.15,Bank Transfer,Retail,South-David
4913,2023-03-09,Eve,West,58148.1,15,Clothing,3200.22,3876.54,New,0.09,Bank Transfer,Retail,West-Eve
8553,2023-12-10,Charlie,East,17035.02,9,Electronics,1477.75,1892.78,New,0.17,Credit Card,Retail,East-Charlie
7258,2023-08-01,Alice,North,125825.92,22,Clothing,4722.31,5719.36,New,0.08,Bank Transfer,Online,North-Alice
1697,2023-03-02,Bob,North,200913.53,41,Furniture,3862.73,4900.33,New,0.15,Credit Card,Online,North-Bob
6987,2023-01-20,Eve,West,12599.1,15,Clothing,580.12,839.94,Returning,0.27,Credit Card,Online,West-Eve
9581,2023-04-06,Charlie,East,165106.48,49,Food,2420.76,3369.52,Returning,0.27,Cash,Online,East-Charlie
7333,2023-11-04,David,North,54892.71,19,Clothing,2236.26,2889.09,Returning,0.29,Cash,Retail,North-David
2663,2023-06-04,Eve,North,223370.84,38,Food,4157.88,5878.18,Returning,0.11,Bank Transfer,Retail,North-Eve
2577,2023-09-28,Charlie,South,22514.25,33,Electronics,472.41,682.25,New,0.18,Cash,Online,South-Charlie
4741,2023-04-16,Eve,West,7855.77,39,Food,180.63,201.43,Returning,0.28,Credit Card,Online,West-Eve
6643,2023-07-18,Bob,East,114463.16,31,Clothing,2592.79,3692.36,Returning,0.25,Bank Transfer,Retail,East-Bob
2951,2023-07-14,Eve,East,25954.24,17,Furniture,1252.32,1526.72,New,0.25,Cash,Retail,East-Eve
5314,2023-11-30,Bob,North,93162.96,24,Clothing,2823.66,3881.79,Returning,0.24,Credit Card,Online,North-Bob
8045,2023-10-31,Bob,North,98406.0,40,Clothing,2203.14,2460.15,New,0.1,Cash,Online,North-Bob
7272,2023-12-15,Charlie,South,18958.06,11,Clothing,1151.57,1723.46,New,0.04,Credit Card,Online,South-Charlie
3330,2023-03-07,Bob,East,194661.09,27,Electronics,4857.2,7209.67,New,0.22,Bank Transfer,Online,East-Bob
4948,2023-04-09,Charlie,South,137728.71,49,Electronics,2127.05,2810.79,New,0.08,Cash,Online,South-Charlie
1236,2023-10-17,David,West,87373.88,34,Furniture,1781.86,2569.82,Returning,0.08,Credit Card,Online,West-David
5918,2023-02-23,Charlie,West,11513.46,21,Electronics,396.15,548.26,Returning,0.2,Bank Transfer,Online,West-Charlie
9805,2023-09-24,Charlie,South,217990.08,36,Furniture,4839.5,6055.28,Returning,0.14,Bank Transfer,Online,South-Charlie
5090,2023-04-29,Eve,North,107555.85,45,Food,1977.15,2390.13,New,0.11,Bank Transfer,Retail,North-Eve
5395,2023-07-18,Alice,North,66495.0,12,Food,3947.81,5541.25,Returning,0.21,Bank Transfer,Online,North-Alice
5135,2023-07-23,Bob,South,164904.42,38,Furniture,3103.38,4339.59,Returning,0.17,Cash,Online,South-Bob
6494,2023-11-16,David,South,130605.6,40,Furniture,2375.37,3265.14,Returning,0.19,Credit Card,Retail,South-David
2487,2023-03-04,Eve,East,21680.4,15,Electronics,1029.93,1445.36,New,0.25,Cash,Retail,East-Eve
4256,2023-01-29,David,North,90195.0,20,Food,3759.87,4509.75,Returning,0.17,Bank Transfer,Online,North-David
2878,2023-11-06,David,West,11777.21,31,Electronics,256.38,379.91,Returning,0.24,Cash,Retail,West-David
5212,2023-02-22,David,South,6561.99,1,Electronics,4623.11,6561.99,New,0.07,Credit Card,Online,South-David
4162,2023-09-06,Charlie,South,95667.48,27,Food,2729.13,3543.24,Returning,0.29,Bank Transfer,Online,South-Charlie
4146,2023-08-13,Charlie,North,140019.14,34,Furniture,3137.72,4118.21,New,0.29,Credit Card,Retail,North-Charlie
5250,2023-06-10,Bob,West,122311.2,22,Clothing,4743.78,5559.6,New,0.05,Bank Transfer,Online,West-Bob
5833,2023-03-21,Charlie,West,49981.23,9,Furniture,4201.26,5553.47,New,0.29,Cash,Retail,West-Charlie
2730,2023-02-06,David,South,21596.16,4,Clothing,4546.45,5399.04,New,0.14,Cash,Retail,South-David
9326,2023-11-20,Bob,North,86126.25,15,Clothing,4349.73,5741.75,Returning,0.17,Credit Card,Retail,North-Bob
4947,2023-01-30,Eve,East,62131.32,36,Electronics,1399.76,1725.87,New,0.21,Cash,Online,East-Eve
1557,2023-11-30,Eve,West,47445.61,41,Clothing,1034.69,1157.21,New,0.06,Credit Card,Retail,West-Eve
2762,2023-06-30,Alice,North,45000.53,17,Clothing,2143.34,2647.09,Returning,0.26,Cash,Online,North-Alice
3580,2023-02-21,Eve,West,17687.6,10,Food,1423.5,1768.76,New,0.27,Credit Card,Retail,West-Eve
9746,2023-06-13,David,East,34698.96,12,Food,2379.51,2891.58,Returning,0.14,Credit Card,Online,East-David
4500,2023-10-27,Alice,South,44079.12,8,Electronics,4367.75,5509.89,Returning,0.12,Bank Transfer,Online,South-Alice
6855,2023-12-03,Eve,South,16780.8,23,Electronics,549.2,729.6,Returning,0.28,Bank Transfer,Retail,South-Eve
5561,2023-03-28,David,West,62882.8,10,Electronics,4915.06,6288.28,New,0.23,Credit Card,Online,West-David
2554,2023-06-10,Bob,West,112030.17,49,Electronics,1671.34,2286.33,New,0.22,Bank Transfer,Online,West-Bob
9326,2023-09-11,Charlie,West,173581.81,47,Clothing,3195.28,3693.23,Returning,0.28,Cash,Online,West-Charlie
7075,2023-10-16,David,South,166584.0,40,Food,3265.92,4164.6,Returning,0.11,Bank Transfer,Retail,South-David
3827,2023-04-30,Eve,South,125198.7,30,Furniture,3052.87,4173.29,New,0.26,Cash,Online,South-Eve
8806,2023-05-14,Alice,West,33295.08,12,Electronics,2241.9,2774.59,Returning,0.13,Cash,Retail,West-Alice
9693,2023-01-25,Alice,South,5961.89,1,Food,4112.31,5961.89,Returning,0.13,Credit Card,Retail,South-Alice
5291,2023-10-07,Alice,West,126761.86,34,Furniture,2675.5,3728.29,New,0.17,Cash,Retail,West-Alice
8988,2023-04-08,Eve,West,121476.75,25,Electronics,4265.46,4859.07,Returning,0.28,Bank Transfer,Online,West-Eve
6180,2023-03-04,Bob,North,63524.52,36,Clothing,1317.8,1764.57,Returning,0.06,Cash,Retail,North-Bob
8767,2023-02-04,Charlie,South,146448.4,35,Furniture,3662.05,4184.24,Returning,0.1,Bank Transfer,Online,South-Charlie
3579,2023-08-09,Charlie,South,3380.17,1,Electronics,2655.55,3380.17,New,0.15,Bank Transfer,Online,South-Charlie
5417,2023-05-10,Eve,South,86922.72,16,Furniture,3988.48,5432.67,New,0.11,Bank Transfer,Online,South-Eve
5780,2023-07-20,Charlie,West,151506.0,30,Electronics,4539.48,5050.2,Returning,0.05,Cash,Retail,West-Charlie
6450,2023-02-09,David,East,25523.19,9,Food,2282.06,2835.91,Returning,0.17,Cash,Retail,East-David
4826,2023-11-08,Alice,West,26610.46,47,Food,439.41,566.18,Returning,0.18,Credit Card,Retail,West-Alice
2687,2023-11-06,David,East,62880.16,14,Clothing,4038.46,4491.44,New,0.02,Cash,Online,East-David
3048,2023-06-12,Bob,North,82484.92,14,Clothing,4412.06,5891.78,New,0.06,Bank Transfer,Retail,North-Bob
2831,2023-05-22,Bob,South,124628.85,45,Electronics,1980.22,2769.53,New,0.01,Bank Transfer,Online,South-Bob
7326,2023-07-14,Alice,North,42990.15,15,Food,1979.2,2866.01,Returning,0.25,Bank Transfer,Online,North-Alice
5047,2023-01-15,David,West,54962.7,15,Food,2492.14,3664.18,New,0.25,Credit Card,Online,West-David
2001,2023-02-03,Bob,South,129359.3,35,Electronics,3268.09,3695.98,New,0.01,Bank Transfer,Online,South-Bob
1001,2023-10-31,Bob,North,14837.64,12,Furniture,1045.3,1236.47,New,0.01,Cash,Retail,North-Bob
7865,2023-08-01,David,West,163053.36,36,Electronics,3775.09,4529.26,New,0.02,Credit Card,Online,West-David
1204,2023-03-20,Alice,South,140208.09,33,Food,2882.39,4248.73,New,0.23,Cash,Online,South-Alice
7690,2023-10-27,Eve,West,21243.72,12,Electronics,1408.7,1770.31,New,0.03,Credit Card,Online,West-Eve
8041,2023-05-05,Charlie,North,12000.65,5,Food,1754.33,2400.13,New,0.18,Credit Card,Retail,North-Charlie
5023,2023-09-09,Charlie,North,299340.0,50,Clothing,4474.65,5986.8,New,0.22,Cash,Retail,North-Charlie
4511,2023-09-12,Alice,West,27113.22,43,Electronics,434.6,630.54,Returning,0.07,Bank Transfer,Retail,West-Alice
5281,2023-10-22,Charlie,North,241168.4,40,Electronics,4285.11,6029.21,New,0.16,Credit Card,Retail,North-Charlie
7328,2023-08-01,David,East,36334.97,49,Food,613.77,741.53,New,0.17,Bank Transfer,Online,East-David
9076,2023-06-03,Alice,North,49861.56,12,Furniture,3293.54,4155.13,Returning,0.13,Credit Card,Online,North-Alice
2050,2023-11-22,Alice,North,7045.82,1,Furniture,4802.48,7045.82,New,0.19,Bank Transfer,Retail,North-Alice
5160,2023-01-08,Alice,East,6896.46,3,Food,1575.14,2298.82,New,0.0,Credit Card,Online,East-Alice
4861,2023-01-16,Eve,North,3455.95,5,Furniture,553.92,691.19,New,0.28,Credit Card,Retail,North-Eve
8916,2023-07-31,Alice,South,74749.0,34,Electronics,1976.18,2198.5,Returning,0.15,Credit Card,Retail,South-Alice
3782,2023-01-10,Charlie,North,174120.33,43,Electronics,2876.68,4049.31,Returning,0.06,Bank Transfer,Online,North-Charlie
1537,2023-07-15,Eve,South,3293.44,4,Clothing,659.63,823.36,New,0.11,Cash,Retail,South-Eve
3714,2023-08-08,Bob,West,105063.32,41,Electronics,1736.87,2562.52,New,0.07,Credit Card,Retail,West-Bob
2858,2023-04-19,David,South,23496.64,8,Electronics,2024.09,2937.08,Returning,0.11,Credit Card,Retail,South-David
7450,2023-05-09,Alice,South,33796.75,13,Furniture,2181.35,2599.75,Returning,0.07,Bank Transfer,Online,South-Alice
2252,2023-09-15,Eve,East,44298.2,10,Electronics,3969.98,4429.82,New,0.13,Bank Transfer,Retail,East-Eve
2688,2023-12-25,Alice,North,94056.82,26,Clothing,2949.15,3617.57,New,0.17,Credit Card,Online,North-Alice
6507,2023-11-01,Charlie,East,118905.15,35,Clothing,2816.28,3397.29,New,0.28,Cash,Retail,East-Charlie
9737,2023-01-21,Bob,North,34078.8,12,Furniture,2387.38,2839.9,Returning,0.21,Credit Card,Retail,North-Bob
1895,2023-10-23,Bob,East,3177.04,2,Electronics,1302.08,1588.52,New,0.05,Credit Card,Retail,East-Bob
8475,2023-09-11,Alice,West,14286.96,3,Food,3430.96,4762.32,New,0.04,Credit Card,Retail,West-Alice
1550,2023-05-07,Alice,South,62288.85,13,Clothing,4335.79,4791.45,Returning,0.12,Cash,Retail,South-Alice
4827,2023-12-17,Eve,East,115723.87,47,Clothing,1741.34,2462.21,New,0.04,Cash,Online,East-Eve
7995,2023-01-30,Charlie,South,158583.6,49,Furniture,2579.73,3236.4,New,0.16,Credit Card,Retail,South-Charlie
7763,2023-01-07,Charlie,North,342296.85,49,Clothing,4929.29,6985.65,New,0.0,Cash,Online,North-Charlie
3056,2023-08-07,Charlie,South,147080.16,36,Clothing,3429.75,4085.56,Returning,0.05,Bank Transfer,Retail,South-Charlie
3195,2023-12-20,David,East,160529.1,38,Furniture,3590.94,4224.45,Returning,0.12,Credit Card,Retail,East-David
3565,2023-06-15,Alice,South,118390.68,36,Electronics,2962.97,3288.63,Returning,0.17,Credit Card,Retail,South-Alice
4194,2023-01-03,Bob,North,71358.25,25,Furniture,2504.11,2854.33,Returning,0.12,Bank Transfer,Online,North-Bob
7717,2023-08-15,Eve,South,189927.99,27,Furniture,4928.57,7034.37,Returning,0.08,Bank Transfer,Online,South-Eve
8968,2023-12-28,Alice,South,17332.2,9,Clothing,1700.22,1925.8,Returning,0.14,Credit Card,Online,South-Alice
